target,model,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std,test_rmse,test_mae,test_r2
proof_stress_mpa,extra_trees,16.89143026424408,1.9542833542692855,0.868208849513659,0.027521557242412148,14.93918792009017,10.540610589632,0.893461947079981
proof_stress_mpa,random_forest,16.34400863101789,1.0784122586986484,0.8774355259095997,0.012734989783096638,15.012842766351314,10.330402811306303,0.8924088258346639
proof_stress_mpa,gradient_boosting,15.896052801577923,1.1025076343245646,0.8842185065565427,0.010966096770872248,15.806703515905518,11.708578853870051,0.8807294039710493
